file,source_url,retrieved_utc,key_status,notes
CS/2012/CS_2012_KEY.pdf,https://drive.google.com/file/d/1heYfRMa3PPN8TMavXtNhNDprMPnWQo-9/view,2026-09-23T17:00:05Z,final,official: member CS/2012_CS.pdf of CS.zip in the 'Bulk Download of Question Papers (2007 to 2026)' Drive folder (folders/1xUn7rGTzKlfvJDoo4SzCRi8jRlBD63ud) linked from https://gate2027.iitm.ac.in/download; byte-identical copy in the GATE 2026 IITG bulk folder; pages 18-19 of that file: answers for booklet codes A-D; 'Marks to All' entries (e.g. Q.3) show it is the post-review final key; 2 pp; 7409 text chars; covers CS 1-65 x ORS codes A-D
CS/2013/CS_2013_QP.pdf,https://drive.google.com/file/d/1heYfRMa3PPN8TMavXtNhNDprMPnWQo-9/view,2026-09-23T17:00:05Z,n/a,"official: member CS/2013_CS.pdf of CS.zip in the 'Bulk Download of Question Papers (2007 to 2026)' Drive folder (folders/1xUn7rGTzKlfvJDoo4SzCRi8jRlBD63ud) linked from https://gate2027.iitm.ac.in/download; byte-identical copy in the GATE 2026 IITG bulk folder; unmodified: 4 booklet codes CS-A/B/C/D of the single 2013 paper (same 65 questions, different order), each after a 'SESSION - n' divider page added by the archive; 60 pp; 129264 text chars; Q numbers found 1-65"
CS/2013/CS_2013_KEY.pdf,https://web.archive.org/web/20130418034853id_/http://www.gate.iitb.ac.in/gate2013/wp-content/uploads/2013/03/cs.pdf,2026-09-23T17:20:47Z,final,"mirror: Wayback Machine capture (2013-04-18) of IIT Bombay's official gate2013 URL (original Last-Modified 2013-03-22; all PDF captures 2013-2018 share one digest); live URL now has an expired certificate / serves an HTML page; 'GATE 2013 : Answer keys for CS', ORS codes A-D; 'Marks to All' entries -> final; AES-encrypted with empty user password; 2 pp; 1401 text chars; covers CS 1-65 x ORS codes A-D"
CS/2014/CS_2014_S1_QP.pdf,https://gate2024.iisc.ac.in/wp-content/uploads/2014/cs_2014.pdf,2026-09-23T17:08:48Z,n/a,official IISc GATE 2024 archive file (identical to CS.zip member 2014_CS.pdf in the GATE 2027 and 2026 bulk folders); pages 2-21 = SESSION 1: exam instructions + GA SET-7 + 'GATE 2014 SET-1 COMPUTER - CS' Q.1-55 (archive divider page and key page excluded); 20 pp; 35010 text chars; Q numbers found 1-55
CS/2014/CS_2014_S1_KEY.pdf,https://gate2024.iisc.ac.in/wp-content/uploads/2014/cs_2014.pdf,2026-09-23T17:08:48Z,final,"official IISc GATE 2024 archive file (identical to CS.zip member 2014_CS.pdf in the GATE 2027 and 2026 bulk folders); page 22 = 'GATE 2014 Answer Keys for CS ... SESSION - 1'; answers identical to IIT Kharagpur's original Key_CS_7.pdf (created 2014-04-07, after results; Wayback capture of gate.iitkgp.ac.in/gate2014/key/Key_CS_7.pdf, which numbers the session by its GA set, 7) -> final (only key published); 1 pp; 990 text chars; covers GA 1-10 + CS 1-55"
CS/2014/CS_2014_S2_QP.pdf,https://gate2024.iisc.ac.in/wp-content/uploads/2014/cs_2014.pdf,2026-09-23T17:08:48Z,n/a,official IISc GATE 2024 archive file (identical to CS.zip member 2014_CS.pdf in the GATE 2027 and 2026 bulk folders); pages 24-44 = SESSION 2: exam instructions + GA SET-8 + 'GATE 2014 SET-2 COMPUTER - CS' Q.1-55 (archive divider page and key page excluded); 21 pp; 36096 text chars; Q numbers found 1-55
CS/2014/CS_2014_S2_KEY.pdf,https://gate2024.iisc.ac.in/wp-content/uploads/2014/cs_2014.pdf,2026-09-23T17:08:48Z,final,"official IISc GATE 2024 archive file (identical to CS.zip member 2014_CS.pdf in the GATE 2027 and 2026 bulk folders); page 45 = 'GATE 2014 Answer Keys for CS ... SESSION - 2'; answers identical to IIT Kharagpur's original Key_CS_8.pdf (created 2014-04-07, after results; Wayback capture of gate.iitkgp.ac.in/gate2014/key/Key_CS_8.pdf, which numbers the session by its GA set, 8) -> final (only key published); 1 pp; 981 text chars; covers GA 1-10 + CS 1-55"
CS/2014/CS_2014_S3_QP.pdf,https://gate2024.iisc.ac.in/wp-content/uploads/2014/cs_2014.pdf,2026-09-23T17:08:48Z,n/a,official IISc GATE 2024 archive file (identical to CS.zip member 2014_CS.pdf in the GATE 2027 and 2026 bulk folders); pages 47-66 = SESSION 3: exam instructions + GA SET-9 + 'GATE 2014 SET-3 COMPUTER - CS' Q.1-55 (archive divider page and key page excluded); 20 pp; 37457 text chars; Q numbers found 1-55
CS/2014/CS_2014_S3_KEY.pdf,https://gate2024.iisc.ac.in/wp-content/uploads/2014/cs_2014.pdf,2026-09-23T17:08:48Z,final,"official IISc GATE 2024 archive file (identical to CS.zip member 2014_CS.pdf in the GATE 2027 and 2026 bulk folders); page 67 = 'GATE 2014 Answer Keys for CS ... SESSION - 3'; answers identical to IIT Kharagpur's original Key_CS_9.pdf (created 2014-04-07, after results; Wayback capture of gate.iitkgp.ac.in/gate2014/key/Key_CS_9.pdf, which numbers the session by its GA set, 9) -> final (only key published); 1 pp; 928 text chars; covers GA 1-10 + CS 1-55"
CS/2015/CS_2015_S1_QP.pdf,https://web.archive.org/web/20170712121115id_/http://www.gate.iitg.ac.in/2015questions/CS_SET_1_GATE_2015.pdf,2026-09-23T17:40:09Z,n/a,"mirror: Wayback Machine capture (2017-07-12) of the official GATE 2018 (IIT Guwahati) site's previous-year paper; untouched official PDF 'GATE 2015 SET-1 COMPUTER SCIENCE - CS' (7 Feb shift 1), CS section Q.1-55 only (the 10 GA questions are in the KEY file); chosen because the live archive copy is the image-based answer-marked master paper (saved as KEY); 11 pp; 23097 text chars; Q numbers found 1-55"
CS/2015/CS_2015_S1_KEY.pdf,https://drive.google.com/file/d/1heYfRMa3PPN8TMavXtNhNDprMPnWQo-9/view,2026-09-23T17:00:05Z,final,"official: member CS/2015_CS.pdf of CS.zip in the 'Bulk Download of Question Papers (2007 to 2026)' Drive folder (folders/1xUn7rGTzKlfvJDoo4SzCRi8jRlBD63ud) linked from https://gate2027.iitm.ac.in/download; byte-identical copy in the GATE 2026 IITG bulk folder; pages 2-25 of that file = IIT Kanpur's master paper for session S05 ('7th/8th Feb' shift header, no year printed), published as the 'GATE 2015 Answer Key' (orig. gate.iitk.ac.in/GATE2015/AnsKey2015/CS_S05.pdf): all 65 questions (GA Q.1-10, CS Q.11-65 = SET-1 Q.1-55; content matched), MCQ answers tick-marked in images, NAT answers printed as 'Correct Answer'; mostly images; final: posted after results (page captured 2015-03-31 beside the results press release), no provisional version known; 24 pp; 3828 text chars; covers Q 1-65 (20 NAT answers as text; MCQ answers tick-marked in images)"
CS/2015/CS_2015_S2_QP.pdf,https://web.archive.org/web/20170712112210id_/http://www.gate.iitg.ac.in/2015questions/CS_SET_2_GATE_2015.pdf,2026-09-23T17:40:37Z,n/a,"mirror: Wayback Machine capture (2017-07-12) of the official GATE 2018 (IIT Guwahati) site's previous-year paper; untouched official PDF 'GATE 2015 SET-2 COMPUTER SCIENCE - CS' (7 Feb shift 2), CS section Q.1-55 only (the 10 GA questions are in the KEY file); chosen because the live archive copy is the image-based answer-marked master paper (saved as KEY); 12 pp; 23865 text chars; Q numbers found 1-55"
CS/2015/CS_2015_S2_KEY.pdf,https://drive.google.com/file/d/1heYfRMa3PPN8TMavXtNhNDprMPnWQo-9/view,2026-09-23T17:00:05Z,final,"official: member CS/2015_CS.pdf of CS.zip in the 'Bulk Download of Question Papers (2007 to 2026)' Drive folder (folders/1xUn7rGTzKlfvJDoo4SzCRi8jRlBD63ud) linked from https://gate2027.iitm.ac.in/download; byte-identical copy in the GATE 2026 IITG bulk folder; pages 27-51 of that file = IIT Kanpur's master paper for session S06 ('7th/8th Feb' shift header, no year printed), published as the 'GATE 2015 Answer Key' (orig. gate.iitk.ac.in/GATE2015/AnsKey2015/CS_S06.pdf): all 65 questions (GA Q.1-10, CS Q.11-65 = SET-2 Q.1-55; content matched), MCQ answers tick-marked in images, NAT answers printed as 'Correct Answer'; mostly images; final: posted after results (page captured 2015-03-31 beside the results press release), no provisional version known; 25 pp; 3845 text chars; covers Q 1-65 (22 NAT answers as text; MCQ answers tick-marked in images)"
CS/2015/CS_2015_S3_QP.pdf,https://web.archive.org/web/20170712121119id_/http://www.gate.iitg.ac.in/2015questions/CS_SET_3_GATE_2015.pdf,2026-09-23T17:40:42Z,n/a,"mirror: Wayback Machine capture (2017-07-12) of the official GATE 2018 (IIT Guwahati) site's previous-year paper; untouched official PDF 'GATE 2015 SET-3 COMPUTER SCIENCE - CS' (8 Feb shift 1), CS section Q.1-55 only (the 10 GA questions are in the KEY file); chosen because the live archive copy is the image-based answer-marked master paper (saved as KEY); 14 pp; 25483 text chars; Q numbers found 1-55"
CS/2015/CS_2015_S3_KEY.pdf,https://drive.google.com/file/d/1heYfRMa3PPN8TMavXtNhNDprMPnWQo-9/view,2026-09-23T17:00:05Z,final,"official: member CS/2015_CS.pdf of CS.zip in the 'Bulk Download of Question Papers (2007 to 2026)' Drive folder (folders/1xUn7rGTzKlfvJDoo4SzCRi8jRlBD63ud) linked from https://gate2027.iitm.ac.in/download; byte-identical copy in the GATE 2026 IITG bulk folder; pages 53-79 of that file = IIT Kanpur's master paper for session S07 ('7th/8th Feb' shift header, no year printed), published as the 'GATE 2015 Answer Key' (orig. gate.iitk.ac.in/GATE2015/AnsKey2015/CS_S07.pdf): all 65 questions (GA Q.1-10, CS Q.11-65 = SET-3 Q.1-55; content matched), MCQ answers tick-marked in images, NAT answers printed as 'Correct Answer'; mostly images; final: posted after results (page captured 2015-03-31 beside the results press release), no provisional version known; 27 pp; 3835 text chars; covers Q 1-65 (20 NAT answers as text; MCQ answers tick-marked in images)"
CS/2016/CS_2016_S1_QP.pdf,https://drive.google.com/file/d/1heYfRMa3PPN8TMavXtNhNDprMPnWQo-9/view,2026-09-23T17:00:05Z,n/a,official: member CS/2016_CS.pdf of CS.zip in the 'Bulk Download of Question Papers (2007 to 2026)' Drive folder (folders/1xUn7rGTzKlfvJDoo4SzCRi8jRlBD63ud) linked from https://gate2027.iitm.ac.in/download; byte-identical copy in the GATE 2026 IITG bulk folder; pages 1-20 of that file: GA Set-5 + 'GATE 2016 COMPUTER SCIENCE AND INFORMATION TECHNOLOGY' (set CS-1) Q.1-55; 20 pp; 21561 text chars; Q numbers found 1-55
CS/2016/CS_2016_S1_KEY.pdf,https://drive.google.com/file/d/1heYfRMa3PPN8TMavXtNhNDprMPnWQo-9/view,2026-09-23T17:00:05Z,final,"official: member CS/2016_CS.pdf of CS.zip in the 'Bulk Download of Question Papers (2007 to 2026)' Drive folder (folders/1xUn7rGTzKlfvJDoo4SzCRi8jRlBD63ud) linked from https://gate2027.iitm.ac.in/download; byte-identical copy in the GATE 2026 IITG bulk folder; pages 21-22 of that file: CS-1 key; all 65 answers identical to the official CS-1_AnsKey.pdf (created 2016-03-09, after the challenge window; Wayback capture of www.gate.iitg.ac.in/2016answers/) -> final; 2 pp; 1291 text chars; covers GA 1-10 + CS 1-55"
CS/2016/CS_2016_S2_QP.pdf,https://drive.google.com/file/d/1heYfRMa3PPN8TMavXtNhNDprMPnWQo-9/view,2026-09-23T17:00:05Z,n/a,official: member CS/2016_CS.pdf of CS.zip in the 'Bulk Download of Question Papers (2007 to 2026)' Drive folder (folders/1xUn7rGTzKlfvJDoo4SzCRi8jRlBD63ud) linked from https://gate2027.iitm.ac.in/download; byte-identical copy in the GATE 2026 IITG bulk folder; pages 23-43 of that file: GA Set-6 + 'GATE 2016 COMPUTER SCIENCE AND INFORMATION TECHNOLOGY' (set CS-2) Q.1-55; 21 pp; 21838 text chars; Q numbers found 1-55
CS/2016/CS_2016_S2_KEY.pdf,https://drive.google.com/file/d/1heYfRMa3PPN8TMavXtNhNDprMPnWQo-9/view,2026-09-23T17:00:05Z,final,"official: member CS/2016_CS.pdf of CS.zip in the 'Bulk Download of Question Papers (2007 to 2026)' Drive folder (folders/1xUn7rGTzKlfvJDoo4SzCRi8jRlBD63ud) linked from https://gate2027.iitm.ac.in/download; byte-identical copy in the GATE 2026 IITG bulk folder; pages 44-45 of that file: CS-2 key; all 65 answers identical to the official CS-2_AnsKey.pdf (created 2016-03-09, after the challenge window; Wayback capture of www.gate.iitg.ac.in/2016answers/) -> final; 2 pp; 1284 text chars; covers GA 1-10 + CS 1-55"
CS/2017/CS_2017_S1_QP.pdf,https://drive.google.com/file/d/1heYfRMa3PPN8TMavXtNhNDprMPnWQo-9/view,2026-09-23T17:00:05Z,n/a,"official: member CS/2017_CS1.pdf of CS.zip in the 'Bulk Download of Question Papers (2007 to 2026)' Drive folder (folders/1xUn7rGTzKlfvJDoo4SzCRi8jRlBD63ud) linked from https://gate2027.iitm.ac.in/download; unmodified; TCS format '11th Feb 2017 Session 1', questions as images (text = question numbers and marks only); CS Q.1-55 + GA Q.56-65; Q.35 is present but extracts as 'Question Number : 3 5'; 27 pp; 7089 text chars; Q numbers found 1-34,36-65"
CS/2017/CS_2017_S1_KEY.pdf,https://drive.google.com/file/d/1yFOH0e4FcktR51SABADrSTPEY4odm2AF/view,2026-09-23T17:24:42Z,final,"official: pages 28-29 of CS/CS1-2017.pdf in CS.zip of the 'Bulk download of question papers (2007 to 2023)' Drive folder (folders/1o-wJQjUJFnIH6qfmEqZFQmz0r0V-676l) linked from https://gate2024.iisc.ac.in/download/ (the GATE 2027 copy lacks key pages; the GATE 2026 copy is corrupt); all 65 answers identical to IIT Roorkee's CS1.pdf (created 2017-03-16, the day final post-challenge keys were posted; Wayback capture of www.gate.iitg.ac.in/2017answers/) -> final; 2 pp; 1250 text chars; covers GA 56-65 + CS 1-55"
CS/2017/CS_2017_S2_QP.pdf,https://drive.google.com/file/d/1heYfRMa3PPN8TMavXtNhNDprMPnWQo-9/view,2026-09-23T17:00:05Z,n/a,"official: member CS/2017_CS2.pdf of CS.zip in the 'Bulk Download of Question Papers (2007 to 2026)' Drive folder (folders/1xUn7rGTzKlfvJDoo4SzCRi8jRlBD63ud) linked from https://gate2027.iitm.ac.in/download; byte-identical copy in the GATE 2026 IITG bulk folder; pages 1-25 of that file; TCS format '11th Feb 2017 session 2', questions as images (text = question numbers and marks only); CS Q.1-55 + GA Q.56-65; 25 pp; 7145 text chars; Q numbers found 1-65"
CS/2017/CS_2017_S2_KEY.pdf,https://drive.google.com/file/d/1heYfRMa3PPN8TMavXtNhNDprMPnWQo-9/view,2026-09-23T17:00:05Z,final,"official: member CS/2017_CS2.pdf of CS.zip in the 'Bulk Download of Question Papers (2007 to 2026)' Drive folder (folders/1xUn7rGTzKlfvJDoo4SzCRi8jRlBD63ud) linked from https://gate2027.iitm.ac.in/download; byte-identical copy in the GATE 2026 IITG bulk folder; pages 26-27 of that file; all 65 answers identical to IIT Roorkee's CS2.pdf (created 2017-03-16, final post-challenge keys; Wayback capture of www.gate.iitg.ac.in/2017answers/) -> final; 2 pp; 1243 text chars; covers GA 56-65 + CS 1-55"
CS/2018/CS_2018_QP.pdf,https://drive.google.com/file/d/1heYfRMa3PPN8TMavXtNhNDprMPnWQo-9/view,2026-09-23T17:00:05Z,n/a,official: member CS/2018_CS.pdf of CS.zip in the 'Bulk Download of Question Papers (2007 to 2026)' Drive folder (folders/1xUn7rGTzKlfvJDoo4SzCRi8jRlBD63ud) linked from https://gate2027.iitm.ac.in/download; byte-identical copy in the GATE 2026 IITG bulk folder; pages 1-23 of that file: GA Set-3 + 'GATE 2018 COMPUTER SCIENCE AND INFORMATION TECHNOLOGY' Q.1-55; 23 pp; 33858 text chars; Q numbers found 1-55
CS/2018/CS_2018_KEY.pdf,https://drive.google.com/file/d/1heYfRMa3PPN8TMavXtNhNDprMPnWQo-9/view,2026-09-23T17:00:05Z,final,"official: member CS/2018_CS.pdf of CS.zip in the 'Bulk Download of Question Papers (2007 to 2026)' Drive folder (folders/1xUn7rGTzKlfvJDoo4SzCRi8jRlBD63ud) linked from https://gate2027.iitm.ac.in/download; byte-identical copy in the GATE 2026 IITG bulk folder; pages 24-26 of that file; not labelled final/provisional and no MTA entries; no standalone IIT Guwahati key found on Wayback; final by inference: every other key in this official archive that could be checked (2014, 2016, 2017) matches the organisers' final key; 3 pp; 1170 text chars; covers GA 1-10 + CS 1-55"
CS/2019/CS_2019_QP.pdf,https://gate2026.iitg.ac.in/doc/download/2019/cs_2019.pdf,2026-09-23T17:03:16Z,n/a,"official: listed on https://gate2026.iitg.ac.in/download.html (same bytes at gate2024.iisc.ac.in/wp-content/uploads/2019/cs_2019.pdf and in the bulk zips); pages 1-16 of that file (pages 17-19 = key); text is rendered as images; checked visually: 'GATE 2019 General Aptitude (GA) Set-6' + 'GATE 2019 Computer Science and Information Technology Set-2' (single CS session), ends Q.55; 16 pp; image-only (0 text chars)"
CS/2019/CS_2019_KEY.pdf,https://gate2026.iitg.ac.in/doc/download/2019/cs_2019.pdf,2026-09-23T17:03:16Z,final,official: pages 17-19 of the same file; image-only table checked visually: GA Q.1-10 + CS Q.1-55; 'C OR D' and '3.7 to 3.8 OR 4.0 to 4.1' entries show it is the post-challenge final key; 3 pp; image-only (0 text chars)
CS/2020/CS_2020_QP.pdf,https://gate2026.iitg.ac.in/doc/download/2020/cs_2020.pdf,2026-09-23T17:03:21Z,n/a,"official: listed on https://gate2026.iitg.ac.in/download.html (same bytes at gate2024.iisc.ac.in and unlisted at gate2027.iitm.ac.in/static/doc/download/2020/cs_2020.pdf; the bulk-zip copy is a 2023 re-save); pages 1-16 of that file; IIT Delhi candidate-response layout 'CS: Computer Sc. and Information Technology', questions as images; 16 pp; 1757 text chars; Q numbers found 1-55"
CS/2020/CS_2020_KEY.pdf,https://gate2026.iitg.ac.in/doc/download/2020/cs_2020.pdf,2026-09-23T17:03:21Z,final,official: pages 17-18 of the same file: 'Answer Key - CS: Computer Sc. and Information Technology'; MTA (CS Q.7) and '13.3 to 13.3 OR 13.5 to 13.5' entries -> final; 2 pp; 1613 text chars; covers GA 1-10 + CS 1-55
